i	j	k	Dose           LDT            LTT            proton_1_D     proton_1_T     proton_D       proton_T       O16_D          O16_T          O18_D          O18_T          
183	0	0	0              0              0              0              0              0              0              0              0              0              0              
184	0	0	0              0              0              0              0              0              0              0              0              0              0              
185	0	0	0              0              0              0              0              0              0              0              0              0              0              
186	0	0	0              0              0              0              0              0              0              0              0              0              0              
187	0	0	0              0              0              0              0              0              0              0              0              0              0              
188	0	0	0              0              0              0              0              0              0              0              0              0              0              
189	0	0	0              0              0              0              0              0              0              0              0              0              0              
190	0	0	0              0              0              0              0              0              0              0              0              0              0              
191	0	0	0              0              0              0              0              0              0              0              0              0              0              
192	0	0	0              0              0              0              0              0              0              0              0              0              0              
193	0	0	0              0              0              0              0              0              0              0              0              0              0              
194	0	0	0              0              0              0              0              0              0              0              0              0              0              
195	0	0	0              0              0              0              0              0              0              0              0              0              0              
196	0	0	0              0              0              0              0              0              0              0              0              0              0              
197	0	0	0              0              0              0              0              0              0              0              0              0              0              
198	0	0	0              0              0              0              0              0              0              0              0              0              0              
199	0	0	0              0              0              0              0              0              0              0              0              0              0              
